ts,open,high,low,close,volume,trades
2026-07-15 01:30:00+00:00,6.0,6.0,6.0,6.0,3.8,1
2026-07-15 01:45:00+00:00,6.0,6.0,6.0,6.0,5873.1,35
2026-07-15 02:00:00+00:00,6.0,6.0,6.0,6.0,11175.2,17
2026-07-15 02:15:00+00:00,6.0,6.0,6.0,6.0,82834.0,74
2026-07-15 02:30:00+00:00,6.0,6.0,6.0,6.0,17369.6,12
2026-07-15 02:45:00+00:00,6.0,7.2,6.0,7.2,45403.0,65
2026-07-15 03:00:00+00:00,7.2,7.2,7.2,7.2,14638.1,15
2026-07-15 03:15:00+00:00,7.2,7.2,7.2,7.2,4375.0,48
2026-07-15 03:30:00+00:00,7.2,7.2,7.2,7.2,29263.8,22
2026-07-15 03:45:00+00:00,7.2,7.2,7.2,7.2,93.4,6
2026-07-15 04:00:00+00:00,7.2,8.64,7.2,8.309,665245.5,2170
2026-07-15 04:15:00+00:00,8.3291,8.45,8.08,8.1459,295107.8,2693
2026-07-15 04:30:00+00:00,8.1984,8.21,7.71,7.7274,194548.6,1577
2026-07-15 04:45:00+00:00,7.812,7.84,7.5636,7.7616,344533.9,2151
2026-07-15 05:00:00+00:00,7.77,7.8096,7.6,7.6068,270343.4,1675
2026-07-15 05:15:00+00:00,7.6261,7.672,7.21,7.3255,382729.3,2477
2026-07-15 05:30:00+00:00,7.326,7.346,7.2,7.329,256387.6,1583
2026-07-15 05:45:00+00:00,7.3278,7.611,7.2,7.3478,263230.1,1441
2026-07-15 06:00:00+00:00,7.34,7.39,7.2936,7.3195,132406.7,1616
2026-07-15 06:15:00+00:00,7.3195,7.365,7.195,7.2101,142114.4,1532
2026-07-15 06:30:00+00:00,7.2298,7.2728,7.1,7.2724,163277.8,1427
2026-07-15 06:45:00+00:00,7.253,7.3829,7.1244,7.2277,87194.7,814
2026-07-15 07:00:00+00:00,7.1937,7.741,7.16,7.6865,144291.0,1363
2026-07-15 07:15:00+00:00,7.638,7.756,7.42,7.756,191977.9,1444
2026-07-15 07:30:00+00:00,7.7502,7.8,7.4501,7.628,143005.9,1106
2026-07-15 07:45:00+00:00,7.6114,7.88,7.6,7.6211,76571.4,922
2026-07-15 08:00:00+00:00,7.6214,7.85,7.6213,7.8378,77488.0,946
2026-07-15 08:15:00+00:00,7.8378,7.8492,7.6,7.7031,65538.7,836
2026-07-15 08:30:00+00:00,7.7031,8.488,7.6791,8.368,440587.9,3067
2026-07-15 08:45:00+00:00,8.368,8.368,8.056,8.1205,116079.8,1094
2026-07-15 09:00:00+00:00,8.1486,8.38,8.0323,8.0509,84073.0,1216
2026-07-15 09:15:00+00:00,8.0776,8.36,8.0323,8.0666,95062.6,1143
2026-07-15 09:30:00+00:00,8.0666,8.1733,7.9887,8.1511,49486.8,1218
2026-07-15 09:45:00+00:00,8.1511,8.3532,8.0794,8.2651,52148.8,1191
2026-07-15 10:00:00+00:00,8.2661,8.39,8.06,8.1151,78554.2,899
2026-07-15 10:15:00+00:00,8.1175,8.1532,7.9585,8.0327,24796.9,409
2026-07-15 10:30:00+00:00,8.0328,8.0695,7.8,8.0,55839.6,641
2026-07-15 10:45:00+00:00,8.0045,8.0152,7.7908,7.94,40775.4,612
2026-07-15 11:00:00+00:00,7.9326,7.975,7.8613,7.8859,13667.7,389
2026-07-15 11:15:00+00:00,7.8859,7.9974,7.8859,7.893,29830.3,560
2026-07-15 11:30:00+00:00,7.893,7.8965,7.73,7.7333,22171.2,534
2026-07-15 11:45:00+00:00,7.73,7.9744,7.7,7.9744,23320.9,675
2026-07-15 12:00:00+00:00,7.9699,7.98,7.9,7.9272,14857.7,657
2026-07-15 12:15:00+00:00,7.9299,7.95,7.7814,7.876,14723.5,682
2026-07-15 12:30:00+00:00,7.8799,7.8799,7.6,7.6,36371.0,1004
2026-07-15 12:45:00+00:00,7.6,7.625,7.3276,7.4,159798.9,2037
2026-07-15 13:00:00+00:00,7.4,7.6,7.3,7.378,103002.6,1569
2026-07-15 13:15:00+00:00,7.378,7.7033,7.3426,7.7033,72469.6,1942
2026-07-15 13:30:00+00:00,7.6872,7.7033,7.4213,7.4213,30162.4,682
2026-07-15 13:45:00+00:00,7.4148,7.5001,7.35,7.4896,65171.4,734
2026-07-15 14:00:00+00:00,7.4999,7.5525,7.35,7.4089,39800.3,746
2026-07-15 14:15:00+00:00,7.4189,7.5498,7.345,7.3699,30445.8,593
2026-07-15 14:30:00+00:00,7.3699,7.4359,7.341,7.3958,45736.2,923
2026-07-15 14:45:00+00:00,7.3653,7.448,7.3519,7.3852,39207.2,923
2026-07-15 15:00:00+00:00,7.4085,7.4384,7.354,7.3904,32082.1,858
2026-07-15 15:15:00+00:00,7.3993,7.7399,7.38,7.5549,70971.5,1693
2026-07-15 15:30:00+00:00,7.5549,7.6173,7.5548,7.5614,6481.6,231
2026-07-15 15:45:00+00:00,7.5925,7.7799,7.341,7.5579,87011.3,979
2026-07-15 16:00:00+00:00,7.5201,7.58,7.45,7.5342,17805.5,524
2026-07-15 16:15:00+00:00,7.5342,7.568,7.38,7.5151,46393.7,558
2026-07-15 16:30:00+00:00,7.5151,7.5877,7.4722,7.5355,23966.8,704
2026-07-15 16:45:00+00:00,7.5342,7.59,7.5121,7.5674,7906.5,283
2026-07-15 17:00:00+00:00,7.5674,7.5835,7.4385,7.5296,24810.3,409
2026-07-15 17:15:00+00:00,7.5002,7.6,7.5002,7.59,8836.6,357
2026-07-15 17:30:00+00:00,7.5902,7.6595,7.5536,7.632,16156.6,848
2026-07-15 17:45:00+00:00,7.5971,7.6541,7.5504,7.5682,13340.2,944
2026-07-15 18:00:00+00:00,7.5535,7.6594,7.5524,7.614,12308.4,784
2026-07-15 18:15:00+00:00,7.6057,7.6364,7.5894,7.5999,3393.3,262
2026-07-15 18:30:00+00:00,7.5999,7.6019,7.5819,7.5989,9552.5,392
2026-07-15 18:45:00+00:00,7.5886,7.6121,7.5843,7.5996,8785.6,327
2026-07-15 19:00:00+00:00,7.5942,7.6011,7.5823,7.6005,2354.2,319
2026-07-15 19:15:00+00:00,7.5895,7.6011,7.351,7.4464,51900.7,620
2026-07-15 19:30:00+00:00,7.445,7.5195,7.4179,7.5,30948.0,758
2026-07-15 19:45:00+00:00,7.5001,7.5415,7.4621,7.5272,8178.0,291
2026-07-15 20:00:00+00:00,7.5272,7.6169,7.38,7.4405,12177.0,329
2026-07-15 20:15:00+00:00,7.4364,7.4385,7.38,7.3842,5281.9,216
2026-07-15 20:30:00+00:00,7.3993,7.4116,7.3829,7.3902,2261.2,117
2026-07-15 20:45:00+00:00,7.3902,7.3914,7.382,7.382,1304.5,96
2026-07-15 21:00:00+00:00,7.3848,7.4013,7.3805,7.4013,3273.0,128
2026-07-15 21:15:00+00:00,7.4012,7.4187,7.4012,7.4186,1953.6,165
2026-07-15 21:30:00+00:00,7.4186,7.4385,7.371,7.4385,5779.0,491
2026-07-15 21:45:00+00:00,7.4385,7.47,7.3753,7.4543,8854.3,301
2026-07-15 22:00:00+00:00,7.4537,7.4537,7.358,7.3911,6977.3,193
2026-07-15 22:15:00+00:00,7.3751,7.437,7.351,7.41,9986.3,642
2026-07-15 22:30:00+00:00,7.409,7.428,7.3719,7.4154,3140.2,534
2026-07-15 22:45:00+00:00,7.4144,7.4415,7.3512,7.3802,12722.6,409
2026-07-15 23:00:00+00:00,7.3869,7.41,7.3869,7.3879,2927.4,129
2026-07-15 23:15:00+00:00,7.3988,7.4418,7.3939,7.4014,3251.8,135
2026-07-15 23:30:00+00:00,7.4013,7.4163,7.3981,7.4069,1646.6,98
2026-07-15 23:45:00+00:00,7.4069,7.4232,7.4,7.4207,1512.4,68
2026-07-16 00:00:00+00:00,7.423,7.423,7.398,7.4,6976.1,173
2026-07-16 00:15:00+00:00,7.4128,7.45,7.398,7.398,15561.9,319
2026-07-16 00:30:00+00:00,7.4152,7.4316,7.398,7.4051,8638.6,483
2026-07-16 00:45:00+00:00,7.4051,7.4518,7.398,7.4508,9170.1,219
2026-07-16 01:00:00+00:00,7.4516,7.47,7.4236,7.4521,4985.2,178
2026-07-16 01:15:00+00:00,7.4591,7.46,7.31,7.3178,116735.5,377
2026-07-16 01:30:00+00:00,7.3363,7.4085,7.2869,7.3196,45499.2,520
2026-07-16 01:45:00+00:00,7.3195,7.4,7.29,7.3933,16066.3,847
