ts,open,high,low,close,volume,trades
2026-07-15 01:30:00+00:00,6.0,6.0,6.0,6.0,5876.9,36
2026-07-15 02:00:00+00:00,6.0,6.0,6.0,6.0,94009.2,91
2026-07-15 02:30:00+00:00,6.0,7.2,6.0,7.2,62772.6,77
2026-07-15 03:00:00+00:00,7.2,7.2,7.2,7.2,19013.1,63
2026-07-15 03:30:00+00:00,7.2,7.2,7.2,7.2,29357.2,28
2026-07-15 04:00:00+00:00,7.2,8.64,7.2,8.1459,960353.3,4863
2026-07-15 04:30:00+00:00,8.1984,8.21,7.5636,7.7616,539082.5,3728
2026-07-15 05:00:00+00:00,7.77,7.8096,7.21,7.3255,653072.7,4152
2026-07-15 05:30:00+00:00,7.326,7.611,7.2,7.3478,519617.7,3024
2026-07-15 06:00:00+00:00,7.34,7.39,7.195,7.2101,274521.1,3148
2026-07-15 06:30:00+00:00,7.2298,7.3829,7.1,7.2277,250472.5,2241
2026-07-15 07:00:00+00:00,7.1937,7.756,7.16,7.756,336268.9,2807
2026-07-15 07:30:00+00:00,7.7502,7.88,7.4501,7.6211,219577.3,2028
2026-07-15 08:00:00+00:00,7.6214,7.85,7.6,7.7031,143026.7,1782
2026-07-15 08:30:00+00:00,7.7031,8.488,7.6791,8.1205,556667.7,4161
2026-07-15 09:00:00+00:00,8.1486,8.38,8.0323,8.0666,179135.6,2359
2026-07-15 09:30:00+00:00,8.0666,8.3532,7.9887,8.2651,101635.6,2409
2026-07-15 10:00:00+00:00,8.2661,8.39,7.9585,8.0327,103351.1,1308
2026-07-15 10:30:00+00:00,8.0328,8.0695,7.7908,7.94,96615.0,1253
2026-07-15 11:00:00+00:00,7.9326,7.9974,7.8613,7.893,43498.0,949
2026-07-15 11:30:00+00:00,7.893,7.9744,7.7,7.9744,45492.1,1209
2026-07-15 12:00:00+00:00,7.9699,7.98,7.7814,7.876,29581.2,1339
2026-07-15 12:30:00+00:00,7.8799,7.8799,7.3276,7.4,196169.9,3041
2026-07-15 13:00:00+00:00,7.4,7.7033,7.3,7.7033,175472.2,3511
2026-07-15 13:30:00+00:00,7.6872,7.7033,7.35,7.4896,95333.8,1416
2026-07-15 14:00:00+00:00,7.4999,7.5525,7.345,7.3699,70246.1,1339
2026-07-15 14:30:00+00:00,7.3699,7.448,7.341,7.3852,84943.4,1846
2026-07-15 15:00:00+00:00,7.4085,7.7399,7.354,7.5549,103053.6,2551
2026-07-15 15:30:00+00:00,7.5549,7.7799,7.341,7.5579,93492.9,1210
2026-07-15 16:00:00+00:00,7.5201,7.58,7.38,7.5151,64199.2,1082
2026-07-15 16:30:00+00:00,7.5151,7.59,7.4722,7.5674,31873.3,987
2026-07-15 17:00:00+00:00,7.5674,7.6,7.4385,7.59,33646.9,766
2026-07-15 17:30:00+00:00,7.5902,7.6595,7.5504,7.5682,29496.8,1792
2026-07-15 18:00:00+00:00,7.5535,7.6594,7.5524,7.5999,15701.7,1046
2026-07-15 18:30:00+00:00,7.5999,7.6121,7.5819,7.5996,18338.1,719
2026-07-15 19:00:00+00:00,7.5942,7.6011,7.351,7.4464,54254.9,939
2026-07-15 19:30:00+00:00,7.445,7.5415,7.4179,7.5272,39126.0,1049
2026-07-15 20:00:00+00:00,7.5272,7.6169,7.38,7.3842,17458.9,545
2026-07-15 20:30:00+00:00,7.3993,7.4116,7.382,7.382,3565.7,213
2026-07-15 21:00:00+00:00,7.3848,7.4187,7.3805,7.4186,5226.6,293
2026-07-15 21:30:00+00:00,7.4186,7.47,7.371,7.4543,14633.3,792
2026-07-15 22:00:00+00:00,7.4537,7.4537,7.351,7.41,16963.6,835
2026-07-15 22:30:00+00:00,7.409,7.4415,7.3512,7.3802,15862.8,943
2026-07-15 23:00:00+00:00,7.3869,7.4418,7.3869,7.4014,6179.2,264
2026-07-15 23:30:00+00:00,7.4013,7.4232,7.3981,7.4207,3159.0,166
2026-07-16 00:00:00+00:00,7.423,7.45,7.398,7.398,22538.0,492
2026-07-16 00:30:00+00:00,7.4152,7.4518,7.398,7.4508,17808.7,702
2026-07-16 01:00:00+00:00,7.4516,7.47,7.31,7.3178,121720.7,555
2026-07-16 01:30:00+00:00,7.3363,7.4085,7.2869,7.3933,61565.5,1367
2026-07-16 02:00:00+00:00,7.3931,7.4,7.336,7.3635,16571.8,1131
2026-07-16 02:30:00+00:00,7.3632,7.365,7.3,7.31,32972.3,544
2026-07-16 03:00:00+00:00,7.3199,7.3259,7.28,7.3112,57879.3,638
2026-07-16 03:30:00+00:00,7.3109,7.3259,7.2759,7.2766,22198.4,464
2026-07-16 04:00:00+00:00,7.2954,7.3062,7.221,7.2586,65521.0,719
2026-07-16 04:30:00+00:00,7.2736,7.299,7.21,7.2186,142165.1,641
2026-07-16 05:00:00+00:00,7.2249,7.2684,7.2186,7.2261,10251.0,320
2026-07-16 05:30:00+00:00,7.2293,7.2517,7.2257,7.2358,6229.5,274
2026-07-16 06:00:00+00:00,7.246,7.4156,7.2305,7.3611,36482.6,424
2026-07-16 06:30:00+00:00,7.3867,7.4197,7.3,7.3143,11273.6,440
2026-07-16 07:00:00+00:00,7.315,7.3219,7.238,7.244,34411.5,456
2026-07-16 07:30:00+00:00,7.244,7.2556,7.233,7.2342,20106.8,625
2026-07-16 08:00:00+00:00,7.2344,7.2628,7.22,7.22,32117.8,734
2026-07-16 08:30:00+00:00,7.22,7.263,7.21,7.2101,43905.3,808
2026-07-16 09:00:00+00:00,7.21,7.2296,7.21,7.22,20776.8,443
2026-07-16 09:30:00+00:00,7.22,7.2279,7.2102,7.212,18410.6,412
2026-07-16 10:00:00+00:00,7.212,7.2267,7.1566,7.187,218263.2,669
2026-07-16 10:30:00+00:00,7.182,7.2267,7.158,7.18,19807.4,862
2026-07-16 11:00:00+00:00,7.1801,7.37,7.18,7.3617,27604.2,1068
2026-07-16 11:30:00+00:00,7.3699,7.399,7.2695,7.29,17493.9,1415
2026-07-16 12:00:00+00:00,7.29,7.3,7.1756,7.18,9531.0,351
2026-07-16 12:30:00+00:00,7.1975,7.2026,7.15,7.1717,43683.1,632
2026-07-16 13:00:00+00:00,7.1787,7.18,7.02,7.0741,161060.7,1333
2026-07-16 13:30:00+00:00,7.0842,7.1451,7.0396,7.1413,25970.6,821
2026-07-16 14:00:00+00:00,7.1449,7.1691,7.1,7.1326,12242.3,467
2026-07-16 14:30:00+00:00,7.144,7.2,7.1338,7.1896,14486.5,309
2026-07-16 15:00:00+00:00,7.1895,7.2,7.1721,7.1771,3598.9,191
2026-07-16 15:30:00+00:00,7.1771,7.1843,7.1243,7.132,8709.5,265
