ts,open,high,low,close,volume,trades
2026-08-15 05:13:00+00:00,7.9319,7.9319,7.9319,7.9319,0.0,0
2026-08-15 05:14:00+00:00,7.9307,7.9309,7.9307,7.9309,632.8,2
2026-08-15 05:15:00+00:00,7.9309,7.9309,7.9309,7.9309,0.0,0
2026-08-15 05:16:00+00:00,7.9309,7.9309,7.9309,7.9309,0.0,0
2026-08-15 05:17:00+00:00,7.9309,7.9309,7.9309,7.9309,0.0,0
2026-08-15 05:18:00+00:00,7.9319,7.936,7.9317,7.936,14.1,7
2026-08-15 05:19:00+00:00,7.9359,7.9359,7.9359,7.9359,1.9,1
2026-08-15 05:20:00+00:00,7.9359,7.9359,7.9359,7.9359,0.0,0
2026-08-15 05:21:00+00:00,7.9359,7.9359,7.9359,7.9359,0.0,0
2026-08-15 05:22:00+00:00,7.9348,7.9348,7.9348,7.9348,87.3,1
2026-08-15 05:23:00+00:00,7.9348,7.9348,7.9348,7.9348,0.0,0
2026-08-15 05:24:00+00:00,7.9348,7.9348,7.9348,7.9348,0.0,0
2026-08-15 05:25:00+00:00,7.9348,7.9348,7.9348,7.9348,0.0,0
2026-08-15 05:26:00+00:00,7.9331,7.9345,7.9318,7.9318,32.6,17
2026-08-15 05:27:00+00:00,7.9318,7.9318,7.9318,7.9318,0.0,0
2026-08-15 05:28:00+00:00,7.9275,7.9336,7.9254,7.9303,711.5,30
2026-08-15 05:29:00+00:00,7.9303,7.9303,7.9303,7.9303,0.0,0
2026-08-15 05:30:00+00:00,7.9328,7.9328,7.9294,7.9295,163.9,27
2026-08-15 05:31:00+00:00,7.9343,7.9349,7.9343,7.9349,100.9,3
2026-08-15 05:32:00+00:00,7.9349,7.9349,7.9349,7.9349,0.0,0
2026-08-15 05:33:00+00:00,7.9349,7.9349,7.9349,7.9349,0.0,0
2026-08-15 05:34:00+00:00,7.9349,7.9349,7.9349,7.9349,0.0,0
2026-08-15 05:35:00+00:00,7.9349,7.9349,7.9349,7.9349,0.0,0
2026-08-15 05:36:00+00:00,7.9349,7.9349,7.9349,7.9349,0.0,0
2026-08-15 05:37:00+00:00,7.9349,7.9349,7.9349,7.9349,0.0,0
2026-08-15 05:38:00+00:00,7.9349,7.9349,7.9349,7.9349,0.0,0
2026-08-15 05:39:00+00:00,7.9368,7.9371,7.9368,7.9371,74.4,3
2026-08-15 05:40:00+00:00,7.9339,7.9339,7.9331,7.9331,10.0,5
2026-08-15 05:41:00+00:00,7.9322,7.9353,7.9322,7.9323,32.2,12
2026-08-15 05:42:00+00:00,7.93,7.93,7.9261,7.9261,56.6,22
2026-08-15 05:43:00+00:00,7.9279,7.9283,7.9279,7.9283,63.3,5
2026-08-15 05:44:00+00:00,7.9283,7.9283,7.9283,7.9283,0.0,0
2026-08-15 05:45:00+00:00,7.9255,7.9258,7.9255,7.9258,12.4,4
2026-08-15 05:46:00+00:00,7.9258,7.9258,7.9258,7.9258,0.0,0
2026-08-15 05:47:00+00:00,7.9264,7.9282,7.9264,7.9282,15.0,5
2026-08-15 05:48:00+00:00,7.9257,7.926,7.9253,7.9257,83.7,29
2026-08-15 05:49:00+00:00,7.9254,7.9307,7.9254,7.9255,651.1,294
2026-08-15 05:50:00+00:00,7.9262,7.9291,7.9258,7.9291,359.3,93
2026-08-15 05:51:00+00:00,7.9331,7.9348,7.931,7.931,371.0,9
2026-08-15 05:52:00+00:00,7.931,7.931,7.931,7.931,0.0,0
2026-08-15 05:53:00+00:00,7.9331,7.9339,7.9326,7.9327,64.2,9
2026-08-15 05:54:00+00:00,7.9333,7.9345,7.9316,7.9327,40.1,20
2026-08-15 05:55:00+00:00,7.9333,7.9346,7.9316,7.9346,36.8,16
2026-08-15 05:56:00+00:00,7.935,7.9353,7.935,7.9352,21.7,7
2026-08-15 05:57:00+00:00,7.9358,7.9369,7.9358,7.9369,131.9,6
2026-08-15 05:58:00+00:00,7.932,7.932,7.9319,7.9319,5.7,2
2026-08-15 05:59:00+00:00,7.9334,7.9334,7.9333,7.9333,5.9,2
2026-08-15 06:00:00+00:00,7.9331,7.9331,7.933,7.933,5.8,2
2026-08-15 06:01:00+00:00,7.9331,7.9343,7.9284,7.9293,331.1,62
2026-08-15 06:02:00+00:00,7.9322,7.9322,7.9293,7.9293,41.8,7
2026-08-15 06:03:00+00:00,7.9243,7.9243,7.9239,7.9239,5.8,4
2026-08-15 06:04:00+00:00,7.9284,7.9284,7.9283,7.9283,5.8,2
2026-08-15 06:05:00+00:00,7.9283,7.9286,7.9278,7.9286,21.4,8
2026-08-15 06:06:00+00:00,7.9286,7.9286,7.9286,7.9286,0.0,0
2026-08-15 06:07:00+00:00,7.9286,7.9286,7.9286,7.9286,0.0,0
2026-08-15 06:08:00+00:00,7.9283,7.9286,7.9283,7.9286,12.4,4
2026-08-15 06:09:00+00:00,7.9284,7.9552,7.9284,7.9422,667.8,36
2026-08-15 06:10:00+00:00,7.9387,7.9421,7.9351,7.9354,149.3,59
2026-08-15 06:11:00+00:00,7.9356,7.9357,7.9354,7.9357,37.2,13
2026-08-15 06:12:00+00:00,7.937,7.937,7.9282,7.9282,108.7,17
2026-08-15 06:13:00+00:00,7.9282,7.9282,7.9282,7.9282,0.0,0
2026-08-15 06:14:00+00:00,7.9282,7.9282,7.9282,7.9282,0.0,0
2026-08-15 06:15:00+00:00,7.9282,7.9282,7.9282,7.9282,0.0,0
2026-08-15 06:16:00+00:00,7.9312,7.9373,7.9312,7.9373,25.6,9
2026-08-15 06:17:00+00:00,7.9324,7.9324,7.9322,7.9322,6.3,3
2026-08-15 06:18:00+00:00,7.9322,7.9322,7.9322,7.9322,0.0,0
2026-08-15 06:19:00+00:00,7.9322,7.9322,7.9322,7.9322,0.0,0
2026-08-15 06:20:00+00:00,7.9322,7.9322,7.9322,7.9322,0.0,0
2026-08-15 06:21:00+00:00,7.9347,7.936,7.9347,7.9358,107.9,45
2026-08-15 06:22:00+00:00,7.9357,7.9399,7.9357,7.9399,117.7,10
2026-08-15 06:23:00+00:00,7.9399,7.9399,7.9399,7.9399,0.0,0
2026-08-15 06:24:00+00:00,7.9399,7.9399,7.9399,7.9399,0.0,0
2026-08-15 06:25:00+00:00,7.9399,7.9399,7.9399,7.9399,0.0,0
2026-08-15 06:26:00+00:00,7.94,7.9446,7.94,7.9446,100.7,2
2026-08-15 06:27:00+00:00,7.9446,7.9446,7.9446,7.9446,0.0,0
2026-08-15 06:28:00+00:00,7.9446,7.9446,7.9446,7.9446,0.0,0
2026-08-15 06:29:00+00:00,7.9446,7.9446,7.9446,7.9446,0.0,0
2026-08-15 06:30:00+00:00,7.9446,7.9446,7.9446,7.9446,0.0,0
2026-08-15 06:31:00+00:00,7.9446,7.9446,7.9446,7.9446,0.0,0
2026-08-15 06:32:00+00:00,7.9446,7.9446,7.9446,7.9446,0.0,0
2026-08-15 06:33:00+00:00,7.9446,7.9446,7.9446,7.9446,0.0,0
2026-08-15 06:34:00+00:00,7.9446,7.9446,7.9446,7.9446,0.0,0
2026-08-15 06:35:00+00:00,7.9446,7.9446,7.9446,7.9446,0.0,0
2026-08-15 06:36:00+00:00,7.9405,7.9405,7.9402,7.9402,3.0,2
2026-08-15 06:37:00+00:00,7.9402,7.9402,7.9402,7.9402,0.0,0
2026-08-15 06:38:00+00:00,7.9402,7.9402,7.9402,7.9402,0.0,0
2026-08-15 06:39:00+00:00,7.9402,7.9402,7.9402,7.9402,0.0,0
2026-08-15 06:40:00+00:00,7.9462,7.9471,7.9462,7.9471,16.9,5
